"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_69",5,0.223577235772358,214,1,64.37,0.01,6.73,0.0426829268292683,0.0447154471544715,0.668749778661446,1.19554755363982,1.89196762386105,1,1,7.53682833121191,1
"SWARM_324",5,2.1303225598373,210,1,68.07,0.01,5.57,0.455009334163037,0.651801948791112,2.38549486241595,3.65884519455027,4.5704389238393,1,1,6.00871528666948,1
"SWARM_124",0.0894308943089431,1.03074455760115,207,2,71.99,0.01,9.55,0.00992532669570629,0.0399287163375679,0.16260162601626,1.09375837924527,1.35074274894896,1,1,10.3694806243721,2
"SWARM_137",5,3.05338085155898,208,1,70.69,0.01,5.47,2.55345224905267,2.69334890291965,3.02483750588128,4.0696478756558,4.94969512195122,1,1,5.69341017960049,1
"SWARM_120",0,0,204,2,80.79,0.01,5.94,0,0,0.0599593495934959,1.82929893226281,2.15779201827877,0.94,0.93,5.20257741744964,0
"SWARM_157",0,0.194547735769828,220,2,67.7,0.01,6.26,0,0,0.18241142663449,0.242564289364113,0.927845528455284,1,1,7.22503176916892,2
"SWARM_177",0,1.62960067995204,202,2,74.04,0.01,9.57,0.0785009435346376,0.187040564400666,1.05792682926829,1.62498368418656,2.09903828081918,1,1,9.75895922186376,2
"SWARM_204",0.00342252644679527,0.225609756097561,220,2,74.77,0.01,7.45,0,0,0.227054148263947,0.646572667344595,0.969512195121951,1,1,8.50062284630517,2
"SWARM_197",5,2.68613370872352,212,1,67.06,0.01,4.87,0.835041624296143,2.59227661248299,3.11208323531197,4.78540588431709,4.95221036585366,0.94,1,5.47808758317907,0
"SWARM_210",0.00342252644679527,0.040650406504065,217,2,74.66,0.01,10.09,0,0,0.0436991869918699,0.165447154471545,0.197090599561876,1,1,10.67482257402,2
"SWARM_336",0.00342252644679527,0.00964530180460485,213,2,80.83,0.01,13.01,0,0.00308027380211575,0.0813008130081301,0.194655243067677,0.208633152215156,1,1,13.4998111960651,2
"SWARM_115",0.101626016260163,0.221544715447154,205,2,75.32,0.01,11.9,0.056910569105691,0.0922764227642277,0.194547735769828,0.712573547639647,0.969512195121951,1,1,10.9578285754841,2
"SWARM_176",0,1.59603658536585,212,2,74.25,0.01,11.57,0.0508130081300813,0.0709349593495935,0.974593495934959,2.35094952342647,2.68645480772636,1,1,12.3120421285682,2
"SWARM_83",5,2.90630881281588,189,1,64.19,0.01,5.06,2.5562655253186,2.69191349077461,3.02483750588128,4.58269745928635,4.81411597697573,0.98,1,5.16249053185587,1
"SWARM_187",0.0691056910569106,0.0691056910569106,217,2,71.34,0.01,8.93,0,0.00793403858120722,0.0894308943089431,0.194547735769828,0.219715447154472,0.99,1,9.05355851030485,2
"SWARM_173",0,0.203252032520325,207,2,69.06,0.01,6.46,0,0,0.193339859658709,1.35640243902439,1.65943591553215,1,1,7.81091380797798,2
"SWARM_55",5,2.68613370872352,192,1,67.67,0.01,5.97,0.190447154471545,2.06736048398521,2.88830118232732,3.99537810316653,4.59236266575096,1,1,6.27593300154336,1
"SWARM_296",4.01509023024269,3.05338085155898,208,1,66.94,0.01,4.89,0,0.224874659138626,3.06325231393649,4.01509023024269,4.06346841941506,0.87,1,4.85128668634534,0
